date_dec,ndec,ADEC,MDEC,md_dec,ndec_fem,ndec_hom,periode,weekday_dec,weekend
2014-06-05,10.2666666666667,2014,6,06-05,2.76666666666667,7.5,3,Thu,0
2014-06-06,10.2666666666667,2014,6,06-06,2.76666666666667,7.5,3,Fri,0
2014-06-07,10.2666666666667,2014,6,06-07,2.76666666666667,7.5,3,Sat,1
2014-06-08,10.2666666666667,2014,6,06-08,2.76666666666667,7.5,3,Sun,1
2014-06-09,10.2666666666667,2014,6,06-09,2.76666666666667,7.5,3,Mon,0
2014-06-10,10.2666666666667,2014,6,06-10,2.76666666666667,7.5,3,Tue,0
2014-06-11,10.2666666666667,2014,6,06-11,2.76666666666667,7.5,3,Wed,0
2014-06-12,10.2666666666667,2014,6,06-12,2.76666666666667,7.5,3,Thu,0
2014-06-13,10.2666666666667,2014,6,06-13,2.76666666666667,7.5,3,Fri,0
2014-06-14,10.2666666666667,2014,6,06-14,2.76666666666667,7.5,3,Sat,1
2014-06-15,10.2666666666667,2014,6,06-15,2.76666666666667,7.5,3,Sun,1
2014-06-16,10.2666666666667,2014,6,06-16,2.76666666666667,7.5,3,Mon,0
2014-06-17,10.2666666666667,2014,6,06-17,2.76666666666667,7.5,3,Tue,0
2014-06-18,10.2666666666667,2014,6,06-18,2.76666666666667,7.5,3,Wed,0
2014-06-19,10.2666666666667,2014,6,06-19,2.76666666666667,7.5,3,Thu,0
2014-06-20,10.2666666666667,2014,6,06-20,2.76666666666667,7.5,3,Fri,0
2014-06-21,10.2666666666667,2014,6,06-21,2.76666666666667,7.5,3,Sat,1
2014-06-22,10.2666666666667,2014,6,06-22,2.76666666666667,7.5,3,Sun,1
2014-06-23,10.2666666666667,2014,6,06-23,2.76666666666667,7.5,3,Mon,0
2014-06-24,10.2666666666667,2014,6,06-24,2.76666666666667,7.5,3,Tue,0
2014-06-25,10.2666666666667,2014,6,06-25,2.76666666666667,7.5,3,Wed,0
2014-06-26,10.2666666666667,2014,6,06-26,2.76666666666667,7.5,3,Thu,0
2014-06-27,10.2666666666667,2014,6,06-27,2.76666666666667,7.5,3,Fri,0
2014-06-28,10.2666666666667,2014,6,06-28,2.76666666666667,7.5,3,Sat,1
2014-06-29,10.2666666666667,2014,6,06-29,2.76666666666667,7.5,3,Sun,1
2014-06-30,10.2666666666667,2014,6,06-30,2.76666666666667,7.5,3,Mon,0
2014-07-01,10.3548387096774,2014,7,07-01,2.87096774193548,7.48387096774194,3,Tue,0
2014-07-02,10.3548387096774,2014,7,07-02,2.87096774193548,7.48387096774194,3,Wed,0
2014-07-03,10.3548387096774,2014,7,07-03,2.87096774193548,7.48387096774194,3,Thu,0
2014-07-04,10.3548387096774,2014,7,07-04,2.87096774193548,7.48387096774194,3,Fri,0
2014-07-05,10.3548387096774,2014,7,07-05,2.87096774193548,7.48387096774194,3,Sat,1
2014-07-06,10.3548387096774,2014,7,07-06,2.87096774193548,7.48387096774194,3,Sun,1
2014-07-07,10.3548387096774,2014,7,07-07,2.87096774193548,7.48387096774194,3,Mon,0
2014-07-08,10.3548387096774,2014,7,07-08,2.87096774193548,7.48387096774194,3,Tue,0
2014-07-09,10.3548387096774,2014,7,07-09,2.87096774193548,7.48387096774194,3,Wed,0
2014-07-10,10.3548387096774,2014,7,07-10,2.87096774193548,7.48387096774194,3,Thu,0
2014-07-11,10.3548387096774,2014,7,07-11,2.87096774193548,7.48387096774194,3,Fri,0
2014-07-12,10.3548387096774,2014,7,07-12,2.87096774193548,7.48387096774194,3,Sat,1
2014-07-13,10.3548387096774,2014,7,07-13,2.87096774193548,7.48387096774194,3,Sun,1
2014-07-14,10.3548387096774,2014,7,07-14,2.87096774193548,7.48387096774194,3,Mon,0
2014-07-15,10.3548387096774,2014,7,07-15,2.87096774193548,7.48387096774194,3,Tue,0
2014-07-16,10.3548387096774,2014,7,07-16,2.87096774193548,7.48387096774194,3,Wed,0
2014-07-17,10.3548387096774,2014,7,07-17,2.87096774193548,7.48387096774194,3,Thu,0
2014-07-18,10.3548387096774,2014,7,07-18,2.87096774193548,7.48387096774194,3,Fri,0
2014-07-19,10.3548387096774,2014,7,07-19,2.87096774193548,7.48387096774194,3,Sat,1
2014-07-20,10.3548387096774,2014,7,07-20,2.87096774193548,7.48387096774194,3,Sun,1
2014-07-21,10.3548387096774,2014,7,07-21,2.87096774193548,7.48387096774194,3,Mon,0
2014-07-22,10.3548387096774,2014,7,07-22,2.87096774193548,7.48387096774194,3,Tue,0
2014-07-23,10.3548387096774,2014,7,07-23,2.87096774193548,7.48387096774194,3,Wed,0
2014-07-24,10.3548387096774,2014,7,07-24,2.87096774193548,7.48387096774194,3,Thu,0
2014-07-25,10.3548387096774,2014,7,07-25,2.87096774193548,7.48387096774194,3,Fri,0
2014-07-26,10.3548387096774,2014,7,07-26,2.87096774193548,7.48387096774194,3,Sat,1
2014-07-27,10.3548387096774,2014,7,07-27,2.87096774193548,7.48387096774194,3,Sun,1
2014-07-28,10.3548387096774,2014,7,07-28,2.87096774193548,7.48387096774194,3,Mon,0
2014-07-29,10.3548387096774,2014,7,07-29,2.87096774193548,7.48387096774194,3,Tue,0
2014-07-30,10.3548387096774,2014,7,07-30,2.87096774193548,7.48387096774194,3,Wed,0
2014-07-31,10.3548387096774,2014,7,07-31,2.87096774193548,7.48387096774194,3,Thu,0
2014-08-01,10.5161290322581,2014,8,08-01,2.29032258064516,8.2258064516129,3,Fri,0
2014-08-02,10.5161290322581,2014,8,08-02,2.29032258064516,8.2258064516129,3,Sat,1
2014-08-03,10.5161290322581,2014,8,08-03,2.29032258064516,8.2258064516129,3,Sun,1
2014-08-04,10.5161290322581,2014,8,08-04,2.29032258064516,8.2258064516129,3,Mon,0
2014-08-05,10.5161290322581,2014,8,08-05,2.29032258064516,8.2258064516129,3,Tue,0
2014-08-06,10.5161290322581,2014,8,08-06,2.29032258064516,8.2258064516129,3,Wed,0
2014-08-07,10.5161290322581,2014,8,08-07,2.29032258064516,8.2258064516129,3,Thu,0
2014-08-08,10.5161290322581,2014,8,08-08,2.29032258064516,8.2258064516129,3,Fri,0
2014-08-09,10.5161290322581,2014,8,08-09,2.29032258064516,8.2258064516129,3,Sat,1
2014-08-10,10.5161290322581,2014,8,08-10,2.29032258064516,8.2258064516129,3,Sun,1
2014-08-11,10.5161290322581,2014,8,08-11,2.29032258064516,8.2258064516129,3,Mon,0
2014-08-12,10.5161290322581,2014,8,08-12,2.29032258064516,8.2258064516129,3,Tue,0
2014-08-13,10.5161290322581,2014,8,08-13,2.29032258064516,8.2258064516129,3,Wed,0
2014-08-14,10.5161290322581,2014,8,08-14,2.29032258064516,8.2258064516129,3,Thu,0
2014-08-15,10.5161290322581,2014,8,08-15,2.29032258064516,8.2258064516129,3,Fri,0
2014-08-16,10.5161290322581,2014,8,08-16,2.29032258064516,8.2258064516129,3,Sat,1
2014-08-17,10.5161290322581,2014,8,08-17,2.29032258064516,8.2258064516129,3,Sun,1
2014-08-18,10.5161290322581,2014,8,08-18,2.29032258064516,8.2258064516129,3,Mon,0
2014-08-19,10.5161290322581,2014,8,08-19,2.29032258064516,8.2258064516129,3,Tue,0
2014-08-20,10.5161290322581,2014,8,08-20,2.29032258064516,8.2258064516129,3,Wed,0
2014-08-21,10.5161290322581,2014,8,08-21,2.29032258064516,8.2258064516129,3,Thu,0
2014-08-22,10.5161290322581,2014,8,08-22,2.29032258064516,8.2258064516129,3,Fri,0
2014-08-23,10.5161290322581,2014,8,08-23,2.29032258064516,8.2258064516129,3,Sat,1
2014-08-24,10.5161290322581,2014,8,08-24,2.29032258064516,8.2258064516129,3,Sun,1
2014-08-25,10.5161290322581,2014,8,08-25,2.29032258064516,8.2258064516129,3,Mon,0
2014-08-26,10.5161290322581,2014,8,08-26,2.29032258064516,8.2258064516129,3,Tue,0
2014-08-27,10.5161290322581,2014,8,08-27,2.29032258064516,8.2258064516129,3,Wed,0
2014-08-28,10.5161290322581,2014,8,08-28,2.29032258064516,8.2258064516129,3,Thu,0
2014-08-29,10.5161290322581,2014,8,08-29,2.29032258064516,8.2258064516129,3,Fri,0
2014-08-30,10.5161290322581,2014,8,08-30,2.29032258064516,8.2258064516129,3,Sat,1
2014-08-31,10.5161290322581,2014,8,08-31,2.29032258064516,8.2258064516129,3,Sun,1
2014-09-01,11.0666666666667,2014,9,09-01,2.73333333333333,8.33333333333333,3,Mon,0
2014-09-02,11.0666666666667,2014,9,09-02,2.73333333333333,8.33333333333333,3,Tue,0
2014-09-03,11.0666666666667,2014,9,09-03,2.73333333333333,8.33333333333333,3,Wed,0
2014-09-04,11.0666666666667,2014,9,09-04,2.73333333333333,8.33333333333333,3,Thu,0
2014-09-05,11.0666666666667,2014,9,09-05,2.73333333333333,8.33333333333333,3,Fri,0
2014-09-06,11.0666666666667,2014,9,09-06,2.73333333333333,8.33333333333333,3,Sat,1
2014-09-07,11.0666666666667,2014,9,09-07,2.73333333333333,8.33333333333333,3,Sun,1
2014-09-08,11.0666666666667,2014,9,09-08,2.73333333333333,8.33333333333333,3,Mon,0
2014-09-09,11.0666666666667,2014,9,09-09,2.73333333333333,8.33333333333333,3,Tue,0
2014-09-10,11.0666666666667,2014,9,09-10,2.73333333333333,8.33333333333333,3,Wed,0
2014-09-11,11.0666666666667,2014,9,09-11,2.73333333333333,8.33333333333333,3,Thu,0
2014-09-12,11.0666666666667,2014,9,09-12,2.73333333333333,8.33333333333333,3,Fri,0
2014-09-13,11.0666666666667,2014,9,09-13,2.73333333333333,8.33333333333333,3,Sat,1
2014-09-14,11.0666666666667,2014,9,09-14,2.73333333333333,8.33333333333333,3,Sun,1
2014-09-15,11.0666666666667,2014,9,09-15,2.73333333333333,8.33333333333333,3,Mon,0
2014-09-16,11.0666666666667,2014,9,09-16,2.73333333333333,8.33333333333333,3,Tue,0
2014-09-17,11.0666666666667,2014,9,09-17,2.73333333333333,8.33333333333333,3,Wed,0
2014-09-18,11.0666666666667,2014,9,09-18,2.73333333333333,8.33333333333333,3,Thu,0
2014-09-19,11.0666666666667,2014,9,09-19,2.73333333333333,8.33333333333333,3,Fri,0
2014-09-20,11.0666666666667,2014,9,09-20,2.73333333333333,8.33333333333333,3,Sat,1
2014-09-21,11.0666666666667,2014,9,09-21,2.73333333333333,8.33333333333333,3,Sun,1
2014-09-22,11.0666666666667,2014,9,09-22,2.73333333333333,8.33333333333333,3,Mon,0
2014-09-23,11.0666666666667,2014,9,09-23,2.73333333333333,8.33333333333333,3,Tue,0
2014-09-24,11.0666666666667,2014,9,09-24,2.73333333333333,8.33333333333333,3,Wed,0
2014-09-25,11.0666666666667,2014,9,09-25,2.73333333333333,8.33333333333333,3,Thu,0
2014-09-26,11.0666666666667,2014,9,09-26,2.73333333333333,8.33333333333333,3,Fri,0
2014-09-27,11.0666666666667,2014,9,09-27,2.73333333333333,8.33333333333333,3,Sat,1
2014-09-28,11.0666666666667,2014,9,09-28,2.73333333333333,8.33333333333333,3,Sun,1
2014-09-29,11.0666666666667,2014,9,09-29,2.73333333333333,8.33333333333333,3,Mon,0
2014-09-30,11.0666666666667,2014,9,09-30,2.73333333333333,8.33333333333333,3,Tue,0
2014-10-01,10.9677419354839,2014,10,10-01,3.09677419354839,7.87096774193548,3,Wed,0
2014-10-02,10.9677419354839,2014,10,10-02,3.09677419354839,7.87096774193548,3,Thu,0
2014-10-03,10.9677419354839,2014,10,10-03,3.09677419354839,7.87096774193548,3,Fri,0
2014-10-04,10.9677419354839,2014,10,10-04,3.09677419354839,7.87096774193548,3,Sat,1
2014-10-05,10.9677419354839,2014,10,10-05,3.09677419354839,7.87096774193548,3,Sun,1
2014-10-06,10.9677419354839,2014,10,10-06,3.09677419354839,7.87096774193548,3,Mon,0
2014-10-07,10.9677419354839,2014,10,10-07,3.09677419354839,7.87096774193548,3,Tue,0
2014-10-08,10.9677419354839,2014,10,10-08,3.09677419354839,7.87096774193548,3,Wed,0
2014-10-09,10.9677419354839,2014,10,10-09,3.09677419354839,7.87096774193548,3,Thu,0
2014-10-10,10.9677419354839,2014,10,10-10,3.09677419354839,7.87096774193548,3,Fri,0
2014-10-11,10.9677419354839,2014,10,10-11,3.09677419354839,7.87096774193548,3,Sat,1
2014-10-12,10.9677419354839,2014,10,10-12,3.09677419354839,7.87096774193548,3,Sun,1
2014-10-13,10.9677419354839,2014,10,10-13,3.09677419354839,7.87096774193548,3,Mon,0
2014-10-14,10.9677419354839,2014,10,10-14,3.09677419354839,7.87096774193548,3,Tue,0
2014-10-15,10.9677419354839,2014,10,10-15,3.09677419354839,7.87096774193548,3,Wed,0
2014-10-16,10.9677419354839,2014,10,10-16,3.09677419354839,7.87096774193548,3,Thu,0
2014-10-17,10.9677419354839,2014,10,10-17,3.09677419354839,7.87096774193548,3,Fri,0
2014-10-18,10.9677419354839,2014,10,10-18,3.09677419354839,7.87096774193548,3,Sat,1
2014-10-19,10.9677419354839,2014,10,10-19,3.09677419354839,7.87096774193548,3,Sun,1
2014-10-20,10.9677419354839,2014,10,10-20,3.09677419354839,7.87096774193548,3,Mon,0
2014-10-21,10.9677419354839,2014,10,10-21,3.09677419354839,7.87096774193548,3,Tue,0
2014-10-22,10.9677419354839,2014,10,10-22,3.09677419354839,7.87096774193548,3,Wed,0
2014-10-23,10.9677419354839,2014,10,10-23,3.09677419354839,7.87096774193548,3,Thu,0
2014-10-24,10.9677419354839,2014,10,10-24,3.09677419354839,7.87096774193548,3,Fri,0
2014-10-25,10.9677419354839,2014,10,10-25,3.09677419354839,7.87096774193548,3,Sat,1
2014-10-26,10.9677419354839,2014,10,10-26,3.09677419354839,7.87096774193548,3,Sun,1
2014-10-27,10.9677419354839,2014,10,10-27,3.09677419354839,7.87096774193548,3,Mon,0
2014-10-28,10.9677419354839,2014,10,10-28,3.09677419354839,7.87096774193548,3,Tue,0
2014-10-29,10.9677419354839,2014,10,10-29,3.09677419354839,7.87096774193548,3,Wed,0
2014-10-30,10.9677419354839,2014,10,10-30,3.09677419354839,7.87096774193548,4,Thu,0
2014-10-31,10.9677419354839,2014,10,10-31,3.09677419354839,7.87096774193548,4,Fri,0
2014-11-01,10.0666666666667,2014,11,11-01,2.66666666666667,7.4,4,Sat,1
2014-11-02,10.0666666666667,2014,11,11-02,2.66666666666667,7.4,4,Sun,1
2014-11-03,10.0666666666667,2014,11,11-03,2.66666666666667,7.4,4,Mon,0
2014-11-04,10.0666666666667,2014,11,11-04,2.66666666666667,7.4,4,Tue,0
2014-11-05,10.0666666666667,2014,11,11-05,2.66666666666667,7.4,4,Wed,0
2014-11-06,10.0666666666667,2014,11,11-06,2.66666666666667,7.4,4,Thu,0
2014-11-07,10.0666666666667,2014,11,11-07,2.66666666666667,7.4,4,Fri,0
2014-11-08,10.0666666666667,2014,11,11-08,2.66666666666667,7.4,4,Sat,1
2014-11-09,10.0666666666667,2014,11,11-09,2.66666666666667,7.4,4,Sun,1
2014-11-10,10.0666666666667,2014,11,11-10,2.66666666666667,7.4,4,Mon,0
2014-11-11,10.0666666666667,2014,11,11-11,2.66666666666667,7.4,4,Tue,0
2014-11-12,10.0666666666667,2014,11,11-12,2.66666666666667,7.4,4,Wed,0
2014-11-13,10.0666666666667,2014,11,11-13,2.66666666666667,7.4,4,Thu,0
2014-11-14,10.0666666666667,2014,11,11-14,2.66666666666667,7.4,4,Fri,0
2014-11-15,10.0666666666667,2014,11,11-15,2.66666666666667,7.4,4,Sat,1
2014-11-16,10.0666666666667,2014,11,11-16,2.66666666666667,7.4,4,Sun,1
2014-11-17,10.0666666666667,2014,11,11-17,2.66666666666667,7.4,4,Mon,0
2014-11-18,10.0666666666667,2014,11,11-18,2.66666666666667,7.4,4,Tue,0
2014-11-19,10.0666666666667,2014,11,11-19,2.66666666666667,7.4,4,Wed,0
2014-11-20,10.0666666666667,2014,11,11-20,2.66666666666667,7.4,4,Thu,0
2014-11-21,10.0666666666667,2014,11,11-21,2.66666666666667,7.4,4,Fri,0
2014-11-22,10.0666666666667,2014,11,11-22,2.66666666666667,7.4,4,Sat,1
2014-11-23,10.0666666666667,2014,11,11-23,2.66666666666667,7.4,4,Sun,1
2014-11-24,10.0666666666667,2014,11,11-24,2.66666666666667,7.4,4,Mon,0
2014-11-25,10.0666666666667,2014,11,11-25,2.66666666666667,7.4,4,Tue,0
2014-11-26,10.0666666666667,2014,11,11-26,2.66666666666667,7.4,4,Wed,0
2014-11-27,10.0666666666667,2014,11,11-27,2.66666666666667,7.4,4,Thu,0
2014-11-28,10.0666666666667,2014,11,11-28,2.66666666666667,7.4,4,Fri,0
2014-11-29,10.0666666666667,2014,11,11-29,2.66666666666667,7.4,4,Sat,1
2014-11-30,10.0666666666667,2014,11,11-30,2.66666666666667,7.4,4,Sun,1
2014-12-01,9.74193548387097,2014,12,12-01,2.83870967741936,6.90322580645161,4,Mon,0
2014-12-02,9.74193548387097,2014,12,12-02,2.83870967741936,6.90322580645161,4,Tue,0
2014-12-03,9.74193548387097,2014,12,12-03,2.83870967741936,6.90322580645161,4,Wed,0
2014-12-04,9.74193548387097,2014,12,12-04,2.83870967741936,6.90322580645161,4,Thu,0
2014-12-05,9.74193548387097,2014,12,12-05,2.83870967741936,6.90322580645161,4,Fri,0
2014-12-06,9.74193548387097,2014,12,12-06,2.83870967741936,6.90322580645161,4,Sat,1
2014-12-07,9.74193548387097,2014,12,12-07,2.83870967741936,6.90322580645161,4,Sun,1
2014-12-08,9.74193548387097,2014,12,12-08,2.83870967741936,6.90322580645161,4,Mon,0
2014-12-09,9.74193548387097,2014,12,12-09,2.83870967741936,6.90322580645161,4,Tue,0
2014-12-10,9.74193548387097,2014,12,12-10,2.83870967741936,6.90322580645161,4,Wed,0
2014-12-11,9.74193548387097,2014,12,12-11,2.83870967741936,6.90322580645161,4,Thu,0
2014-12-12,9.74193548387097,2014,12,12-12,2.83870967741936,6.90322580645161,4,Fri,0
2014-12-13,9.74193548387097,2014,12,12-13,2.83870967741936,6.90322580645161,4,Sat,1
2014-12-14,9.74193548387097,2014,12,12-14,2.83870967741936,6.90322580645161,4,Sun,1
2014-12-15,9.74193548387097,2014,12,12-15,2.83870967741936,6.90322580645161,5,Mon,0
2014-12-16,9.74193548387097,2014,12,12-16,2.83870967741936,6.90322580645161,5,Tue,0
2014-12-17,9.74193548387097,2014,12,12-17,2.83870967741936,6.90322580645161,5,Wed,0
2014-12-18,9.74193548387097,2014,12,12-18,2.83870967741936,6.90322580645161,5,Thu,0
2014-12-19,9.74193548387097,2014,12,12-19,2.83870967741936,6.90322580645161,5,Fri,0
2014-12-20,9.74193548387097,2014,12,12-20,2.83870967741936,6.90322580645161,5,Sat,1
2014-12-21,9.74193548387097,2014,12,12-21,2.83870967741936,6.90322580645161,5,Sun,1
2014-12-22,9.74193548387097,2014,12,12-22,2.83870967741936,6.90322580645161,5,Mon,0
2014-12-23,9.74193548387097,2014,12,12-23,2.83870967741936,6.90322580645161,5,Tue,0
2014-12-24,9.74193548387097,2014,12,12-24,2.83870967741936,6.90322580645161,5,Wed,0
2014-12-25,9.74193548387097,2014,12,12-25,2.83870967741936,6.90322580645161,5,Thu,0
2014-12-26,9.74193548387097,2014,12,12-26,2.83870967741936,6.90322580645161,5,Fri,0
2014-12-27,9.74193548387097,2014,12,12-27,2.83870967741936,6.90322580645161,5,Sat,1
2014-12-28,9.74193548387097,2014,12,12-28,2.83870967741936,6.90322580645161,5,Sun,1
2014-12-29,9.74193548387097,2014,12,12-29,2.83870967741936,6.90322580645161,5,Mon,0
2014-12-30,9.74193548387097,2014,12,12-30,2.83870967741936,6.90322580645161,5,Tue,0
2014-12-31,9.74193548387097,2014,12,12-31,2.83870967741936,6.90322580645161,5,Wed,0
2015-01-01,9.61290322580645,2015,1,01-01,2.7741935483871,6.83870967741936,1,Thu,0
2015-01-02,9.61290322580645,2015,1,01-02,2.7741935483871,6.83870967741936,1,Fri,0
2015-01-03,9.61290322580645,2015,1,01-03,2.7741935483871,6.83870967741936,1,Sat,1
2015-01-04,9.61290322580645,2015,1,01-04,2.7741935483871,6.83870967741936,1,Sun,1
2015-01-05,9.61290322580645,2015,1,01-05,2.7741935483871,6.83870967741936,1,Mon,0
2015-01-06,9.61290322580645,2015,1,01-06,2.7741935483871,6.83870967741936,1,Tue,0
2015-01-07,9.61290322580645,2015,1,01-07,2.7741935483871,6.83870967741936,1,Wed,0
2015-01-08,9.61290322580645,2015,1,01-08,2.7741935483871,6.83870967741936,1,Thu,0
2015-01-09,9.61290322580645,2015,1,01-09,2.7741935483871,6.83870967741936,1,Fri,0
2015-01-10,9.61290322580645,2015,1,01-10,2.7741935483871,6.83870967741936,1,Sat,1
2015-01-11,9.61290322580645,2015,1,01-11,2.7741935483871,6.83870967741936,1,Sun,1
2015-01-12,9.61290322580645,2015,1,01-12,2.7741935483871,6.83870967741936,1,Mon,0
2015-01-13,9.61290322580645,2015,1,01-13,2.7741935483871,6.83870967741936,1,Tue,0
2015-01-14,9.61290322580645,2015,1,01-14,2.7741935483871,6.83870967741936,1,Wed,0
2015-01-15,9.61290322580645,2015,1,01-15,2.7741935483871,6.83870967741936,1,Thu,0
2015-01-16,9.61290322580645,2015,1,01-16,2.7741935483871,6.83870967741936,1,Fri,0
2015-01-17,9.61290322580645,2015,1,01-17,2.7741935483871,6.83870967741936,1,Sat,1
2015-01-18,9.61290322580645,2015,1,01-18,2.7741935483871,6.83870967741936,1,Sun,1
2015-01-19,9.61290322580645,2015,1,01-19,2.7741935483871,6.83870967741936,1,Mon,0
2015-01-20,9.61290322580645,2015,1,01-20,2.7741935483871,6.83870967741936,1,Tue,0
2015-01-21,9.61290322580645,2015,1,01-21,2.7741935483871,6.83870967741936,1,Wed,0
2015-01-22,9.61290322580645,2015,1,01-22,2.7741935483871,6.83870967741936,1,Thu,0
2015-01-23,9.61290322580645,2015,1,01-23,2.7741935483871,6.83870967741936,1,Fri,0
2015-01-24,9.61290322580645,2015,1,01-24,2.7741935483871,6.83870967741936,1,Sat,1
2015-01-25,9.61290322580645,2015,1,01-25,2.7741935483871,6.83870967741936,1,Sun,1
2015-01-26,9.61290322580645,2015,1,01-26,2.7741935483871,6.83870967741936,1,Mon,0
2015-01-27,9.61290322580645,2015,1,01-27,2.7741935483871,6.83870967741936,1,Tue,0
2015-01-28,9.61290322580645,2015,1,01-28,2.7741935483871,6.83870967741936,1,Wed,0
2015-01-29,9.61290322580645,2015,1,01-29,2.7741935483871,6.83870967741936,1,Thu,0
2015-01-30,9.61290322580645,2015,1,01-30,2.7741935483871,6.83870967741936,1,Fri,0
2015-01-31,9.61290322580645,2015,1,01-31,2.7741935483871,6.83870967741936,1,Sat,1
2015-02-01,9.03571428571429,2015,2,02-01,2.71428571428571,6.32142857142857,1,Sun,1
2015-02-02,9.03571428571429,2015,2,02-02,2.71428571428571,6.32142857142857,1,Mon,0
2015-02-03,9.03571428571429,2015,2,02-03,2.71428571428571,6.32142857142857,1,Tue,0
2015-02-04,9.03571428571429,2015,2,02-04,2.71428571428571,6.32142857142857,1,Wed,0
2015-02-05,9.03571428571429,2015,2,02-05,2.71428571428571,6.32142857142857,1,Thu,0
2015-02-06,9.03571428571429,2015,2,02-06,2.71428571428571,6.32142857142857,1,Fri,0
2015-02-07,9.03571428571429,2015,2,02-07,2.71428571428571,6.32142857142857,1,Sat,1
2015-02-08,9.03571428571429,2015,2,02-08,2.71428571428571,6.32142857142857,1,Sun,1
2015-02-09,9.03571428571429,2015,2,02-09,2.71428571428571,6.32142857142857,1,Mon,0
2015-02-10,9.03571428571429,2015,2,02-10,2.71428571428571,6.32142857142857,1,Tue,0
2015-02-11,9.03571428571429,2015,2,02-11,2.71428571428571,6.32142857142857,1,Wed,0
2015-02-12,9.03571428571429,2015,2,02-12,2.71428571428571,6.32142857142857,1,Thu,0
2015-02-13,9.03571428571429,2015,2,02-13,2.71428571428571,6.32142857142857,1,Fri,0
2015-02-14,9.03571428571429,2015,2,02-14,2.71428571428571,6.32142857142857,1,Sat,1
2015-02-15,9.03571428571429,2015,2,02-15,2.71428571428571,6.32142857142857,1,Sun,1
2015-02-16,9.03571428571429,2015,2,02-16,2.71428571428571,6.32142857142857,1,Mon,0
2015-02-17,9.03571428571429,2015,2,02-17,2.71428571428571,6.32142857142857,1,Tue,0
2015-02-18,9.03571428571429,2015,2,02-18,2.71428571428571,6.32142857142857,1,Wed,0
2015-02-19,9.03571428571429,2015,2,02-19,2.71428571428571,6.32142857142857,1,Thu,0
2015-02-20,9.03571428571429,2015,2,02-20,2.71428571428571,6.32142857142857,1,Fri,0
2015-02-21,9.03571428571429,2015,2,02-21,2.71428571428571,6.32142857142857,1,Sat,1
2015-02-22,9.03571428571429,2015,2,02-22,2.71428571428571,6.32142857142857,1,Sun,1
2015-02-23,9.03571428571429,2015,2,02-23,2.71428571428571,6.32142857142857,1,Mon,0
2015-02-24,9.03571428571429,2015,2,02-24,2.71428571428571,6.32142857142857,1,Tue,0
2015-02-25,9.03571428571429,2015,2,02-25,2.71428571428571,6.32142857142857,1,Wed,0
2015-02-26,9.03571428571429,2015,2,02-26,2.71428571428571,6.32142857142857,1,Thu,0
2015-02-27,9.03571428571429,2015,2,02-27,2.71428571428571,6.32142857142857,1,Fri,0
2015-02-28,9.03571428571429,2015,2,02-28,2.71428571428571,6.32142857142857,1,Sat,1
2015-03-01,10.8064516129032,2015,3,03-01,3.09677419354839,7.70967741935484,1,Sun,1
2015-03-02,10.8064516129032,2015,3,03-02,3.09677419354839,7.70967741935484,1,Mon,0
2015-03-03,10.8064516129032,2015,3,03-03,3.09677419354839,7.70967741935484,1,Tue,0
2015-03-04,10.8064516129032,2015,3,03-04,3.09677419354839,7.70967741935484,1,Wed,0
2015-03-05,10.8064516129032,2015,3,03-05,3.09677419354839,7.70967741935484,1,Thu,0
2015-03-06,10.8064516129032,2015,3,03-06,3.09677419354839,7.70967741935484,1,Fri,0
2015-03-07,10.8064516129032,2015,3,03-07,3.09677419354839,7.70967741935484,1,Sat,1
2015-03-08,10.8064516129032,2015,3,03-08,3.09677419354839,7.70967741935484,1,Sun,1
2015-03-09,10.8064516129032,2015,3,03-09,3.09677419354839,7.70967741935484,1,Mon,0
2015-03-10,10.8064516129032,2015,3,03-10,3.09677419354839,7.70967741935484,1,Tue,0
2015-03-11,10.8064516129032,2015,3,03-11,3.09677419354839,7.70967741935484,1,Wed,0
2015-03-12,10.8064516129032,2015,3,03-12,3.09677419354839,7.70967741935484,1,Thu,0
2015-03-13,10.8064516129032,2015,3,03-13,3.09677419354839,7.70967741935484,1,Fri,0
2015-03-14,10.8064516129032,2015,3,03-14,3.09677419354839,7.70967741935484,1,Sat,1
2015-03-15,10.8064516129032,2015,3,03-15,3.09677419354839,7.70967741935484,1,Sun,1
2015-03-16,10.8064516129032,2015,3,03-16,3.09677419354839,7.70967741935484,1,Mon,0
2015-03-17,10.8064516129032,2015,3,03-17,3.09677419354839,7.70967741935484,2,Tue,0
2015-03-18,10.8064516129032,2015,3,03-18,3.09677419354839,7.70967741935484,2,Wed,0
2015-03-19,10.8064516129032,2015,3,03-19,3.09677419354839,7.70967741935484,2,Thu,0
2015-03-20,10.8064516129032,2015,3,03-20,3.09677419354839,7.70967741935484,2,Fri,0
2015-03-21,10.8064516129032,2015,3,03-21,3.09677419354839,7.70967741935484,2,Sat,1
2015-03-22,10.8064516129032,2015,3,03-22,3.09677419354839,7.70967741935484,2,Sun,1
2015-03-23,10.8064516129032,2015,3,03-23,3.09677419354839,7.70967741935484,2,Mon,0
2015-03-24,10.8064516129032,2015,3,03-24,3.09677419354839,7.70967741935484,2,Tue,0
2015-03-25,10.8064516129032,2015,3,03-25,3.09677419354839,7.70967741935484,2,Wed,0
2015-03-26,10.8064516129032,2015,3,03-26,3.09677419354839,7.70967741935484,2,Thu,0
